test,curve,x,y
"Binary/Pulsar Constraint Proxy","sys_0",2.654676258992806,-2.698968940778079
"Binary/Pulsar Constraint Proxy","sys_0",2.697841726618705,-2.6989691323876266
"Binary/Pulsar Constraint Proxy","sys_0",2.741007194244604,-2.698969289486404
"Binary/Pulsar Constraint Proxy","sys_0",2.784172661870503,-2.6989694182877164
"Binary/Pulsar Constraint Proxy","sys_0",2.827338129496402,-2.6989695238868516
"Binary/Pulsar Constraint Proxy","sys_0",2.870503597122302,-2.6989696104620964
"Binary/Pulsar Constraint Proxy","sys_0",2.913669064748201,-2.6989696814396487
"Binary/Pulsar Constraint Proxy","sys_0",2.956834532374101,-2.698969739628905
"Binary/Pulsar Constraint Proxy","sys_0",3,-2.698969787333434
"Binary/Pulsar Constraint Proxy","sys_1",-3,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.9568345323741005,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.9136690647482015,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.870503597122302,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.827338129496403,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.7841726618705036,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.741007194244604,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.697841726618705,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.6546762589928057,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.6115107913669062,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.568345323741007,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.525179856115108,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.4820143884892087,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.4388489208633093,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.3956834532374103,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.352517985611511,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.3093525179856114,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.2661870503597124,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.223021582733813,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.1798561151079134,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.1366906474820144,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.093525179856115,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.050359712230216,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-2.0071942446043165,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.9640287769784173,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.920863309352518,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.8776978417266186,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.8345323741007193,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.79136690647482,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.7482014388489209,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.7050359712230216,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.6618705035971222,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.618705035971223,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.5755395683453237,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.5323741007194245,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.4892086330935252,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.4460431654676258,2.8750612633917
"Binary/Pulsar Constraint Proxy","sys_1",-1.4028776978417266,2.556245760918835
"Binary/Pulsar Constraint Proxy","sys_1",-1.3597122302158273,1.9732216022528963
"Binary/Pulsar Constraint Proxy","sys_1",-1.3165467625899283,1.4489065709053452
"Binary/Pulsar Constraint Proxy","sys_1",-1.2733812949640289,0.9776962073563794
"Binary/Pulsar Constraint Proxy","sys_1",-1.2302158273381294,0.5545123075006044
"Binary/Pulsar Constraint Proxy","sys_1",-1.1870503597122302,0.1747529360678401
"Binary/Pulsar Constraint Proxy","sys_1",-1.143884892086331,-0.16575281577428763
"Binary/Pulsar Constraint Proxy","sys_1",-1.100719424460432,-0.4707857717872638
"Binary/Pulsar Constraint Proxy","sys_1",-1.0575539568345325,-0.7437737115710955
"Binary/Pulsar Constraint Proxy","sys_1",-1.014388489208633,-0.9878248731165808
"Binary/Pulsar Constraint Proxy","sys_1",-0.971223021582734,-1.2057582443960044
"Binary/Pulsar Constraint Proxy","sys_1",-0.9280575539568345,-1.4001309401522026
"Binary/Pulsar Constraint Proxy","sys_1",-0.8848920863309355,-1.573262932015099
"Binary/Pulsar Constraint Proxy","sys_1",-0.8417266187050361,-1.7272593750110088
"Binary/Pulsar Constraint Proxy","sys_1",-0.7985611510791366,-1.864030751214754
"Binary/Pulsar Constraint Proxy","sys_1",-0.7553956834532372,-1.9853110315209601
"Binary/Pulsar Constraint Proxy","sys_1",-0.7122302158273381,-2.0926740390730685
"Binary/Pulsar Constraint Proxy","sys_1",-0.6690647482014387,-2.1875481825749072
"Binary/Pulsar Constraint Proxy","sys_1",-0.6258992805755397,-2.2712297142935287
"Binary/Pulsar Constraint Proxy","sys_1",-0.5827338129496402,-2.344894655797321
"Binary/Pulsar Constraint Proxy","sys_1",-0.5395683453237412,-2.4096095240918562
"Binary/Pulsar Constraint Proxy","sys_1",-0.49640287769784175,-2.4663409815303354
"Binary/Pulsar Constraint Proxy","sys_1",-0.4532374100719423,-2.515964524386806
"Binary/Pulsar Constraint Proxy","sys_1",-0.4100719424460433,-2.5592723169920903
"Binary/Pulsar Constraint Proxy","sys_1",-0.3669064748201438,-2.596980270567799
"Binary/Pulsar Constraint Proxy","sys_1",-0.32374100719424437,-2.62973445811739
"Binary/Pulsar Constraint Proxy","sys_1",-0.28057553956834536,-2.658116948771051
"Binary/Pulsar Constraint Proxy","sys_1",-0.2374100719424459,-2.6826511367383965
"Binary/Pulsar Constraint Proxy","sys_1",-0.1942446043165469,-2.7038066314943805
"Binary/Pulsar Constraint Proxy","sys_1",-0.15107913669064743,-2.7220037670947277
"Binary/Pulsar Constraint Proxy","sys_1",-0.10791366906474842,-2.7376177797534003
"Binary/Pulsar Constraint Proxy","sys_1",-0.06474820143884896,-2.7509826942422393
"Binary/Pulsar Constraint Proxy","sys_1",-0.021582733812949506,-2.7623949515498776
"Binary/Pulsar Constraint Proxy","sys_1",0.021582733812949506,-2.7721168028207455
"Binary/Pulsar Constraint Proxy","sys_1",0.0647482014388494,-2.780379488110747
"Binary/Pulsar Constraint Proxy","sys_1",0.10791366906474842,-2.7873862131107545
"Binary/Pulsar Constraint Proxy","sys_1",0.15107913669064743,-2.793314932793375
"Binary/Pulsar Constraint Proxy","sys_1",0.1942446043165469,-2.798320947940863
"Binary/Pulsar Constraint Proxy","sys_1",0.2374100719424459,-2.8025393186428174
"Binary/Pulsar Constraint Proxy","sys_1",0.28057553956834536,-2.806087097976445
"Binary/Pulsar Constraint Proxy","sys_1",0.32374100719424437,-2.8090653890189947
"Binary/Pulsar Constraint Proxy","sys_1",0.3669064748201434,-2.811561228886655
"Binary/Pulsar Constraint Proxy","sys_1",0.4100719424460433,-2.8136493044391075
"Binary/Pulsar Constraint Proxy","sys_1",0.4532374100719423,-2.8153935054410906
"Binary/Pulsar Constraint Proxy","sys_1",0.4964028776978422,-2.8168483221668446
"Binary/Pulsar Constraint Proxy","sys_1",0.5395683453237412,-2.8180600955403974
"Binary/Pulsar Constraint Proxy","sys_1",0.5827338129496402,-2.819068128832687
"Binary/Pulsar Constraint Proxy","sys_1",0.6258992805755397,-2.819905670629946
"Binary/Pulsar Constraint Proxy","sys_1",0.6690647482014387,-2.8206007792227634
"Binary/Pulsar Constraint Proxy","sys_1",0.7122302158273381,-2.821177078743488
"Binary/Pulsar Constraint Proxy","sys_1",0.7553956834532372,-2.8216544173213016
"Binary/Pulsar Constraint Proxy","sys_1",0.7985611510791362,-2.822049437261706
"Binary/Pulsar Constraint Proxy","sys_1",0.8417266187050361,-2.822376066829055
"Binary/Pulsar Constraint Proxy","sys_1",0.8848920863309351,-2.8226459426574637
"Binary/Pulsar Constraint Proxy","sys_1",0.928057553956835,-2.8228687711759495
"Binary/Pulsar Constraint Proxy","sys_1",0.971223021582734,-2.8230526367428945
"Binary/Pulsar Constraint Proxy","sys_1",1.014388489208633,-2.8232042634729204
"Binary/Pulsar Constraint Proxy","sys_1",1.057553956834532,-2.82332923703028
"Binary/Pulsar Constraint Proxy","sys_1",1.100719424460431,-2.823432191975721
"Binary/Pulsar Constraint Proxy","sys_1",1.143884892086331,-2.823516969602102
"Binary/Pulsar Constraint Proxy","sys_1",1.18705035971223,-2.823586750587011
"Binary/Pulsar Constraint Proxy","sys_1",1.230215827338129,-2.823644166233675
"Binary/Pulsar Constraint Proxy","sys_1",1.2733812949640289,-2.8236913915669386
"Binary/Pulsar Constraint Proxy","sys_1",1.3165467625899279,-2.823730223099192
"Binary/Pulsar Constraint Proxy","sys_1",1.3597122302158278,-2.823762143680154
"Binary/Pulsar Constraint Proxy","sys_1",1.4028776978417268,-2.8237883764917098
"Binary/Pulsar Constraint Proxy","sys_1",1.4460431654676258,-2.82380992994095
"Binary/Pulsar Constraint Proxy","sys_1",1.4892086330935257,-2.8238276349373597
"Binary/Pulsar Constraint Proxy","sys_1",1.5323741007194247,-2.823842175809595
"Binary/Pulsar Constraint Proxy","sys_1",1.5755395683453237,-2.823854115919511
"Binary/Pulsar Constraint Proxy","sys_1",1.6187050359712227,-2.8238639188621706
"Binary/Pulsar Constraint Proxy","sys_1",1.6618705035971226,-2.8238719659968488
"Binary/Pulsar Constraint Proxy","sys_1",1.7050359712230216,-2.8238785709322687
"Binary/Pulsar Constraint Proxy","sys_1",1.7482014388489207,-2.8238839914863973
"Binary/Pulsar Constraint Proxy","sys_1",1.7913669064748206,-2.8238884395544943
"Binary/Pulsar Constraint Proxy","sys_1",1.8345323741007196,-2.8238920892462915
"Binary/Pulsar Constraint Proxy","sys_1",1.8776978417266186,-2.823895083592204
"Binary/Pulsar Constraint Proxy","sys_1",1.9208633093525176,-2.8238975400674278
"Binary/Pulsar Constraint Proxy","sys_1",1.9640287769784166,-2.8238995551402355
"Binary/Pulsar Constraint Proxy","sys_1",2.0071942446043165,-2.8239012080152874
"Binary/Pulsar Constraint Proxy","sys_1",2.0503597122302155,-2.8239025637132738
"Binary/Pulsar Constraint Proxy","sys_1",2.0935251798561154,-2.8239036756036904
"Binary/Pulsar Constraint Proxy","sys_1",2.1366906474820144,-2.8239045874872177
"Binary/Pulsar Constraint Proxy","sys_1",2.1798561151079134,-2.823905335307312
"Binary/Pulsar Constraint Proxy","sys_1",2.2230215827338133,-2.8239059485566793
"Binary/Pulsar Constraint Proxy","sys_1",2.2661870503597124,-2.8239064514327548
"Binary/Pulsar Constraint Proxy","sys_1",2.3093525179856123,-2.8239068637867835
"Binary/Pulsar Constraint Proxy","sys_1",2.3525179856115113,-2.82390720190322
"Binary/Pulsar Constraint Proxy","sys_1",2.3956834532374103,-2.823907479139679
"Binary/Pulsar Constraint Proxy","sys_1",2.4388489208633093,-2.8239077064523
"Binary/Pulsar Constraint Proxy","sys_1",2.4820143884892083,-2.823907892826986
"Binary/Pulsar Constraint Proxy","sys_1",2.525179856115108,-2.823908045633333
"Binary/Pulsar Constraint Proxy","sys_1",2.568345323741007,-2.8239081709150793
"Binary/Pulsar Constraint Proxy","sys_1",2.6115107913669062,-2.8239082736284296
"Binary/Pulsar Constraint Proxy","sys_1",2.654676258992806,-2.823908357837598
"Binary/Pulsar Constraint Proxy","sys_1",2.697841726618705,-2.823908426875227
"Binary/Pulsar Constraint Proxy","sys_1",2.741007194244604,-2.823908483473989
"Binary/Pulsar Constraint Proxy","sys_1",2.784172661870503,-2.823908529874534
"Binary/Pulsar Constraint Proxy","sys_1",2.827338129496402,-2.8239085679140326
"Binary/Pulsar Constraint Proxy","sys_1",2.870503597122302,-2.8239085990987953
"Binary/Pulsar Constraint Proxy","sys_1",2.913669064748201,-2.823908624663835
"Binary/Pulsar Constraint Proxy","sys_1",2.956834532374101,-2.823908645621707
"Binary/Pulsar Constraint Proxy","sys_1",3,-2.823908662802567
"Binary/Pulsar Constraint Proxy","sys_2",-3,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.9568345323741005,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.9136690647482015,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.870503597122302,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.827338129496403,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.7841726618705036,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.741007194244604,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.697841726618705,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.6546762589928057,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.6115107913669062,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.568345323741007,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.525179856115108,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.4820143884892087,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.4388489208633093,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.3956834532374103,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.352517985611511,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.3093525179856114,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.2661870503597124,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.223021582733813,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.1798561151079134,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.1366906474820144,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.093525179856115,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.050359712230216,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-2.0071942446043165,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-1.9640287769784173,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-1.920863309352518,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-1.8776978417266186,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-1.8345323741007193,2.6989700043360187
"Binary/Pulsar Constraint Proxy","sys_2",-1.79136690647482,2.4991777202724643
"Binary/Pulsar Constraint Proxy","sys_2",-1.7482014388489209,1.9042067385544863
"Binary/Pulsar Constraint Proxy","sys_2",-1.7050359712230216,1.3690843217211282
"Binary/Pulsar Constraint Proxy","sys_2",-1.6618705035971222,0.888098948317533
"Binary/Pulsar Constraint Proxy","sys_2",-1.618705035971223,0.45607552059722023
"Binary/Pulsar Constraint Proxy","sys_2",-1.5755395683453237,0.06832441364703483
"Binary/Pulsar Constraint Proxy","sys_2",-1.5323741007194245,-0.2794046410883309
"Binary/Pulsar Constraint Proxy","sys_2",-1.4892086330935252,-0.5909642896992333
"Binary/Pulsar Constraint Proxy","sys_2",-1.4460431654676258,-0.8698473155304005
"Binary/Pulsar Constraint Proxy","sys_2",-1.4028776978417266,-1.1192207939032621
"Binary/Pulsar Constraint Proxy","sys_2",-1.3597122302158273,-1.3419569756147396
"Binary/Pulsar Constraint Proxy","sys_2",-1.3165467625899283,-1.540661201106482
"Binary/Pulsar Constraint Proxy","sys_2",-1.2733812949640289,-1.7176971185723218
"Binary/Pulsar Constraint Proxy","sys_2",-1.2302158273381294,-1.8752094536561958
"Binary/Pulsar Constraint Proxy","sys_2",-1.1870503597122302,-2.0151445555668674
"Binary/Pulsar Constraint Proxy","sys_2",-1.143884892086331,-2.1392689241904086
"Binary/Pulsar Constraint Proxy","sys_2",-1.100719424460432,-2.2491859049118172
"Binary/Pulsar Constraint Proxy","sys_2",-1.0575539568345325,-2.3463507221530784
"Binary/Pulsar Constraint Proxy","sys_2",-1.014388489208633,-2.4320840088733617
"Binary/Pulsar Constraint Proxy","sys_2",-0.971223021582734,-2.5075839772157584
"Binary/Pulsar Constraint Proxy","sys_2",-0.9280575539568345,-2.573937364859936
"Binary/Pulsar Constraint Proxy","sys_2",-0.8848920863309355,-2.632129282167236
"Binary/Pulsar Constraint Proxy","sys_2",-0.8417266187050361,-2.683052076586577
"Binary/Pulsar Constraint Proxy","sys_2",-0.7985611510791366,-2.7275133227275745
"Binary/Pulsar Constraint Proxy","sys_2",-0.7553956834532372,-2.7662430387197143
"Binary/Pulsar Constraint Proxy","sys_2",-0.7122302158273381,-2.79990022171789
"Binary/Pulsar Constraint Proxy","sys_2",-0.6690647482014387,-2.8290787874980445
"Binary/Pulsar Constraint Proxy","sys_2",-0.6258992805755397,-2.8543129909009264
"Binary/Pulsar Constraint Proxy","sys_2",-0.5827338129496402,-2.8760823954042958
"Binary/Pulsar Constraint Proxy","sys_2",-0.5395683453237412,-2.894816451402662
"Binary/Pulsar Constraint Proxy","sys_2",-0.49640287769784175,-2.9108987340004964
"Binary/Pulsar Constraint Proxy","sys_2",-0.4532374100719423,-2.9246708824963132
"Binary/Pulsar Constraint Proxy","sys_2",-0.4100719424460433,-2.9364362755053923
"Binary/Pulsar Constraint Proxy","sys_2",-0.3669064748201438,-2.9464634680982287
"Binary/Pulsar Constraint Proxy","sys_2",-0.32374100719424437,-2.9549894106537864
"Binary/Pulsar Constraint Proxy","sys_2",-0.28057553956834536,-2.962222463520951
"Binary/Pulsar Constraint Proxy","sys_2",-0.2374100719424459,-2.9683452171545075
"Binary/Pulsar Constraint Proxy","sys_2",-0.1942446043165469,-2.973517124167774
"Binary/Pulsar Constraint Proxy","sys_2",-0.15107913669064743,-2.977876947667097
"Binary/Pulsar Constraint Proxy","sys_2",-0.10791366906474842,-2.981545029179938
"Binary/Pulsar Constraint Proxy","sys_2",-0.06474820143884896,-2.98462537928469
"Binary/Pulsar Constraint Proxy","sys_2",-0.021582733812949506,-2.9872075944947722
"Binary/Pulsar Constraint Proxy","sys_2",0.021582733812949506,-2.9893686048332997
"Binary/Pulsar Constraint Proxy","sys_2",0.0647482014388494,-2.9911742576608424
"Binary/Pulsar Constraint Proxy","sys_2",0.10791366906474842,-2.992680744516362
"Binary/Pulsar Constraint Proxy","sys_2",0.15107913669064743,-2.9939358788635646
"Binary/Pulsar Constraint Proxy","sys_2",0.1942446043165469,-2.9949802336026403
"Binary/Pulsar Constraint Proxy","sys_2",0.2374100719424459,-2.995848147948514
"Binary/Pulsar Constraint Proxy","sys_2",0.28057553956834536,-2.996568613761864
"Binary/Pulsar Constraint Proxy","sys_2",0.32374100719424437,-2.997166051645551
"Binary/Pulsar Constraint Proxy","sys_2",0.3669064748201434,-2.9976609871039024
"Binary/Pulsar Constraint Proxy","sys_2",0.4100719424460433,-2.9980706368360472
"Binary/Pulsar Constraint Proxy","sys_2",0.4532374100719423,-2.9984094148349447
"Binary/Pulsar Constraint Proxy","sys_2",0.4964028776978422,-2.9986893674314095
"Binary/Pulsar Constraint Proxy","sys_2",0.5395683453237412,-2.9989205457965813
"Binary/Pulsar Constraint Proxy","sys_2",0.5827338129496402,-2.999111323732912
"Binary/Pulsar Constraint Proxy","sys_2",0.6258992805755397,-2.9992686678737273
"Binary/Pulsar Constraint Proxy","sys_2",0.6690647482014387,-2.999398366700245
"Binary/Pulsar Constraint Proxy","sys_2",0.7122302158273381,-2.999505224092392
"Binary/Pulsar Constraint Proxy","sys_2",0.7553956834532372,-2.9995932224704283
"Binary/Pulsar Constraint Proxy","sys_2",0.7985611510791362,-2.999665659968295
"Binary/Pulsar Constraint Proxy","sys_2",0.8417266187050361,-2.999725265512739
"Binary/Pulsar Constraint Proxy","sys_2",0.8848920863309351,-2.999774295167667
"Binary/Pulsar Constraint Proxy","sys_2",0.928057553956835,-2.99981461264123
"Binary/Pulsar Constraint Proxy","sys_2",0.971223021582734,-2.9998477564426222
"Binary/Pulsar Constraint Proxy","sys_2",1.014388489208633,-2.9998749958138475
"Binary/Pulsar Constraint Proxy","sys_2",1.057553956834532,-2.999897377245386
"Binary/Pulsar Constraint Proxy","sys_2",1.100719424460431,-2.9999157631099864
"Binary/Pulsar Constraint Proxy","sys_2",1.143884892086331,-2.999930863711569
"Binary/Pulsar Constraint Proxy","sys_2",1.18705035971223,-2.9999432638424697
"Binary/Pulsar Constraint Proxy","sys_2",1.230215827338129,-2.9999534447681016
"Binary/Pulsar Constraint Proxy","sys_2",1.2733812949640289,-2.9999618024098105
"Binary/Pulsar Constraint Proxy","sys_2",1.3165467625899279,-2.999968662370949
"Binary/Pulsar Constraint Proxy","sys_2",1.3597122302158278,-2.9999742923449193
"Binary/Pulsar Constraint Proxy","sys_2",1.4028776978417268,-2.999978912354322
"Binary/Pulsar Constraint Proxy","sys_2",1.4460431654676258,-2.9999827031951067
"Binary/Pulsar Constraint Proxy","sys_2",1.4892086330935257,-2.999985813396467
"Binary/Pulsar Constraint Proxy","sys_2",1.5323741007194247,-2.9999883649544477
"Binary/Pulsar Constraint Proxy","sys_2",1.5755395683453237,-2.999990458053129
"Binary/Pulsar Constraint Proxy","sys_2",1.6187050359712227,-2.9999921749505285
"Binary/Pulsar Constraint Proxy","sys_2",1.6618705035971226,-2.999993583175772
"Binary/Pulsar Constraint Proxy","sys_2",1.7050359712230216,-2.999994738158694
"Binary/Pulsar Constraint Proxy","sys_2",1.7482014388489207,-2.9999956853919456
"Binary/Pulsar Constraint Proxy","sys_2",1.7913669064748206,-2.9999964622082103
"Binary/Pulsar Constraint Proxy","sys_2",1.8345323741007196,-2.9999970992406726
"Binary/Pulsar Constraint Proxy","sys_2",1.8776978417266186,-2.9999976216229056
"Binary/Pulsar Constraint Proxy","sys_2",1.9208633093525176,-2.9999980499744665
"Binary/Pulsar Constraint Proxy","sys_2",1.9640287769784166,-2.9999984012103122
"Binary/Pulsar Constraint Proxy","sys_2",2.0071942446043165,-2.999998689205412
"Binary/Pulsar Constraint Proxy","sys_2",2.0503597122302155,-2.9999989253403796
"Binary/Pulsar Constraint Proxy","sys_2",2.0935251798561154,-2.9999991189493564
"Binary/Pulsar Constraint Proxy","sys_2",2.1366906474820144,-2.9999992776876105
"Binary/Pulsar Constraint Proxy","sys_2",2.1798561151079134,-2.99999940783321
"Binary/Pulsar Constraint Proxy","sys_2",2.2230215827338133,-2.9999995145345646
"Binary/Pulsar Constraint Proxy","sys_2",2.2661870503597124,-2.999999602013529
"Binary/Pulsar Constraint Proxy","sys_2",2.3093525179856123,-2.999999673732034
"Binary/Pulsar Constraint Proxy","sys_2",2.3525179856115113,-2.9999997325287797
"Binary/Pulsar Constraint Proxy","sys_2",2.3956834532374103,-2.9999997807313665
"Binary/Pulsar Constraint Proxy","sys_2",2.4388489208633093,-2.9999998202482656
"Binary/Pulsar Constraint Proxy","sys_2",2.4820143884892083,-2.9999998526442573
"Binary/Pulsar Constraint Proxy","sys_2",2.525179856115108,-2.9999998792022935
"Binary/Pulsar Constraint Proxy","sys_2",2.568345323741007,-2.9999999009742417
"Binary/Pulsar Constraint Proxy","sys_2",2.6115107913669062,-2.999999918822488
"Binary/Pulsar Constraint Proxy","sys_2",2.654676258992806,-2.9999999334540632
"Binary/Pulsar Constraint Proxy","sys_2",2.697841726618705,-2.9999999454486166
"Binary/Pulsar Constraint Proxy","sys_2",2.741007194244604,-2.9999999552813628
"Binary/Pulsar Constraint Proxy","sys_2",2.784172661870503,-2.9999999633418915
"Binary/Pulsar Constraint Proxy","sys_2",2.827338129496402,-2.999999969949592
"Binary/Pulsar Constraint Proxy","sys_2",2.870503597122302,-2.9999999753663014
"Binary/Pulsar Constraint Proxy","sys_2",2.913669064748201,-2.999999979806671
"Binary/Pulsar Constraint Proxy","sys_2",2.956834532374101,-2.9999999834466715
"Binary/Pulsar Constraint Proxy","sys_2",3,-2.999999986430559
"Binary/Pulsar Constraint Proxy","sys_3",-3,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.9568345323741005,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.9136690647482015,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.870503597122302,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.827338129496403,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.7841726618705036,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.741007194244604,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.697841726618705,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.6546762589928057,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.6115107913669062,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.568345323741007,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.525179856115108,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.4820143884892087,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.4388489208633093,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.3956834532374103,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.352517985611511,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.3093525179856114,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.2661870503597124,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.223021582733813,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.1798561151079134,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.1366906474820144,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.093525179856115,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.050359712230216,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-2.0071942446043165,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.9640287769784173,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.920863309352518,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.8776978417266186,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.8345323741007193,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.79136690647482,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.7482014388489209,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.7050359712230216,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.6618705035971222,2.7781512503836434
"Binary/Pulsar Constraint Proxy","sys_3",-1.618705035971223,2.205211595888716
"Binary/Pulsar Constraint Proxy","sys_3",-1.5755395683453237,1.647737036005915
"Binary/Pulsar Constraint Proxy","sys_3",-1.5323741007194245,1.1465336870253533
"Binary/Pulsar Constraint Proxy","sys_3",-1.4892086330935252,0.6962260812413681
"Binary/Pulsar Constraint Proxy","sys_3",-1.4460431654676258,0.2919432564085473
"Binary/Pulsar Constraint Proxy","sys_3",-1.4028776978417266,-0.0707291674022112
"Binary/Pulsar Constraint Proxy","sys_3",-1.3597122302158273,-0.39579235966128384
"Binary/Pulsar Constraint Proxy","sys_3",-1.3165467625899283,-0.686873524570718
